Planet Terror 	2007	103938	7.4	0000012211	Planet Terror (2007)
The Bucket List 	2007	103597	7.4	0000012211	The Bucket List (2007)
Dodgeball: A True Underdog Story 	2004	103597	6.6	0000012100	Dodgeball: A True Underdog Story (2004)
Annie Hall 	1977	103260	8.1	0000001222	Annie Hall (1977)
The Number 23 	2007	103251	6.2	0000122100	The Number 23 (2007)
Die Another Day 	2002	103212	6.0	0000122100	Die Another Day (2002)
Corpse Bride 	2005	103005	7.4	0000012211	Corpse Bride (2005)
True Romance 	1993	103002	7.9	0000001321	True Romance (1993)
Bad Boys II 	2003	102948	6.3	0000122100	Bad Boys II (2003)
Final Destination 	2000	102894	6.7	0000013100	Final Destination (2000)
The Descendants 	2011	102801	7.5	0000012310	The Descendants (2011)
Hook 	1991	102734	6.4	0000122100	Hook (1991)
Swordfish 	2001	102437	6.4	0000122100	Swordfish (2001)
Body of Lies 	2008	102309	7.1	0000013200	Body of Lies (2008)
The Chronicles of Riddick 	2004	101933	6.5	0000012101	The Chronicles of Riddick (2004)
Valkyrie 	2008	101905	7.1	0000013200	Valkyrie (2008)
Beetle Juice 	1988	101903	7.4	0000012211	Beetle Juice (1988)
Identity 	2003	101786	7.3	0000012210	Identity (2003)
Dog Day Afternoon 	1975	101738	8.1	0000001321	Dog Day Afternoon (1975)
I Am Number Four 	2011	101649	6.1	0000122100	I Am Number Four (2011)
Alien: Resurrection 	1997	101544	6.2	0000122100	Alien: Resurrection (1997)
Intouchables 	2011	101155	8.4	0000000233	Intouchables (2011)
Pride & Prejudice 	2005	101109	7.7	0000001212	Pride & Prejudice (2005)
The Blind Side 	2009	100975	7.6	0000001311	The Blind Side (2009)
First Blood 	1982	100783	7.6	0000002311	First Blood (1982)
Sideways 	2004	100588	7.7	0000001211	Sideways (2004)
Philadelphia 	1993	100344	7.6	0000002311	Philadelphia (1993)
Predators 	2010	100287	6.5	0000122100	Predators (2010)
Some Like It Hot 	1959	100029	8.3	0000001222	Some Like It Hot (1959)
Amores perros 	2000	99830	8.1	0000001221	Amores perros (2000)
Das Boot 	1981	99613	8.4	0000001222	Das Boot (1981)
Harold & Kumar Go to White Castle 	2004	99304	7.1	0000012211	Harold & Kumar Go to White Castle (2004)
Men in Black 3 	2012	99281	7.0	0000013201	Men in Black 3 (2012)
Cowboys & Aliens 	2011	99184	6.1	0000122100	Cowboys & Aliens (2011)
The Cabin in the Woods 	2011	99008	7.3	0000011211	The Cabin in the Woods (2011)
Cruel Intentions 	1999	99006	6.8	0000012111	Cruel Intentions (1999)
8 Mile 	2002	98940	6.8	0000012201	8 Mile (2002)
Eagle Eye 	2008	98463	6.6	0000022100	Eagle Eye (2008)
I Love You, Man 	2009	98054	7.1	0000012210	I Love You, Man (2009)
Meet Joe Black 	1998	98000	7.0	0000012211	Meet Joe Black (1998)
The Goonies 	1985	97868	7.6	0000001212	The Goonies (1985)
John Carter 	2012	97653	6.7	0000012101	John Carter (2012)
The Sting 	1973	97358	8.3	0000001222	The Sting (1973)
EuroTrip 	2004	97276	6.5	0000012101	EuroTrip (2004)
American Wedding 	2003	97250	6.1	0000122100	American Wedding (2003)
Jumanji 	1995	97151	6.6	0000022100	Jumanji (1995)
Rocky Balboa 	2006	97132	7.2	0000012211	Rocky Balboa (2006)
Chronicle 	2012	97072	7.1	0000012210	Chronicle (2012)
25th Hour 	2002	96927	7.8	0000002311	25th Hour (2002)
The Road 	2009	96520	7.3	0000012211	The Road (2009)
Ice Age: The Meltdown 	2006	96484	6.9	0000013100	Ice Age: The Meltdown (2006)
Romeo + Juliet 	1996	96419	6.8	0000012111	Romeo + Juliet (1996)
Drag Me to Hell 	2009	96277	6.8	0000012111	Drag Me to Hell (2009)
The Adventures of Tintin 	2011	96243	7.4	0000012311	The Adventures of Tintin (2011)
The Holiday 	2006	95696	6.8	0000012111	The Holiday (2006)
Zack and Miri Make a Porno 	2008	95675	6.8	0000012200	Zack and Miri Make a Porno (2008)
Snow White and the Huntsman 	2012	95380	6.3	0000122100	Snow White and the Huntsman (2012)
The World Is Not Enough 	1999	94834	6.3	0000122100	The World Is Not Enough (1999)
Cinderella Man 	2005	94726	7.9	0000001321	Cinderella Man (2005)
Adaptation. 	2002	94313	7.8	0000001221	Adaptation. (2002)
Sleepers 	1996	94201	7.4	0000002311	Sleepers (1996)
Ronin 	1998	94145	7.2	0000012210	Ronin (1998)
RoboCop 	1987	93983	7.5	0000012211	RoboCop (1987)
Mrs. Doubtfire 	1993	93927	6.7	0000012100	Mrs. Doubtfire (1993)
Three Kings 	1999	93699	7.2	0000012210	Three Kings (1999)
Resident Evil: Apocalypse 	2004	93507	6.0	0000122100	Resident Evil: Apocalypse (2004)
Air Force One 	1997	93014	6.3	0000122100	Air Force One (1997)
The Other Guys 	2010	93008	6.6	0000012100	The Other Guys (2010)
Rango 	2011	92663	7.4	0000012211	Rango (2011)
Bowling for Columbine 	2002	92624	8.1	0000001222	Bowling for Columbine (2002)
The Artist 	2011	92414	8.1	0000001222	The Artist (2011/I)
Home Alone 2: Lost in New York 	1992	92291	6.2	0000122101	Home Alone 2: Lost in New York (1992)
The Great Escape 	1963	92285	8.3	0000001222	The Great Escape (1963)
Hauru no ugoku shiro 	2004	92248	8.0	0000001222	Hauru no ugoku shiro (2004)
Underworld: Evolution 	2006	92165	6.7	0000012101	Underworld: Evolution (2006)
The Insider 	1999	92129	7.9	0000001321	The Insider (1999)
Michael Clayton 	2007	91999	7.4	0000012310	Michael Clayton (2007)
The Descent 	2005	91810	7.3	0000012211	The Descent (2005)
The Elephant Man 	1980	91595	8.3	0000001222	The Elephant Man (1980)
Rush Hour 2 	2001	91253	6.4	0000022100	Rush Hour 2 (2001)
Airplane! 	1980	91230	7.8	0000001211	Airplane! (1980)
The Golden Compass 	2007	91194	6.1	0000122100	The Golden Compass (2007)
Resident Evil: Extinction 	2007	90957	6.2	0000122100	Resident Evil: Extinction (2007)
The Ides of March 	2011	90854	7.2	0000013300	The Ides of March (2011)
Grease 	1978	90723	7.1	0000012211	Grease (1978)
Letters from Iwo Jima 	2006	90695	8.0	0000001321	Letters from Iwo Jima (2006)
Get Him to the Greek 	2010	90572	6.5	0000122100	Get Him to the Greek (2010)
Remember the Titans 	2000	90268	7.6	0000002311	Remember the Titans (2000)
Jay and Silent Bob Strike Back 	2001	90129	6.8	0000012111	Jay and Silent Bob Strike Back (2001)
Fast & Furious 	2009	89881	6.5	0000022101	Fast & Furious (2009)
Surrogates 	2009	89785	6.2	0000122100	Surrogates (2009)
Robin Hood: Prince of Thieves 	1991	89662	6.8	0000013200	Robin Hood: Prince of Thieves (1991)
The Last King of Scotland 	2006	89654	7.7	0000002310	The Last King of Scotland (2006)
Blade II 	2002	89585	6.6	0000022100	Blade II (2002)
Ace Ventura: When Nature Calls 	1995	89516	6.0	0000121100	Ace Ventura: When Nature Calls (1995)
Cube 	1997	88853	7.4	0000012311	Cube (1997)
Team America: World Police 	2004	88799	7.2	0000012211	Team America: World Police (2004)
Revolutionary Road 	2008	88759	7.4	0000012211	Revolutionary Road (2008)
Pi 	1998	88614	7.5	0000002211	Pi (1998)
Saw III 	2006	88375	6.1	0000122101	Saw III (2006)
Jarhead 	2005	88366	7.1	0000012210	Jarhead (2005)
Fahrenheit 9/11 	2004	88229	7.5	0000001212	Fahrenheit 9/11 (2004)
Secret Window 	2004	88141	6.5	0000022100	Secret Window (2004)
The Assassination of Jesse James by the Coward Robert Ford 	2007	88122	7.6	0000001211	The Assassination of Jesse James by the Coward Robert Ford (2007)
30 Days of Night 	2007	87620	6.6	0000012100	30 Days of Night (2007)
About a Boy 	2002	87568	7.2	0000012210	About a Boy (2002)
Vantage Point 	2008	87547	6.6	0000022100	Vantage Point (2008)
Planet of the Apes 	1968	87465	8.0	0000001311	Planet of the Apes (1968)
The Blues Brothers 	1980	87406	7.9	0000001212	The Blues Brothers (1980)
The Perfect Storm 	2000	87015	6.3	0000122100	The Perfect Storm (2000)
The Hunt for Red October 	1990	87009	7.6	0000002311	The Hunt for Red October (1990)
The Talented Mr. Ripley 	1999	86619	7.3	0000012210	The Talented Mr. Ripley (1999)
Close Encounters of the Third Kind 	1977	86575	7.8	0000002211	Close Encounters of the Third Kind (1977)
Happy Gilmore 	1996	86552	6.9	0000012211	Happy Gilmore (1996)
Gandhi 	1982	86367	8.1	0000001222	Gandhi (1982)
Deep Impact 	1998	86196	6.0	0000122100	Deep Impact (1998)
The Bridge on the River Kwai 	1957	86137	8.3	0000001222	The Bridge on the River Kwai (1957)
When Harry Met Sally... 	1989	86104	7.6	0000002211	When Harry Met Sally... (1989)
Butch Cassidy and the Sundance Kid 	1969	85587	8.1	0000001322	Butch Cassidy and the Sundance Kid (1969)
The Ninth Gate 	1999	85352	6.7	0000012100	The Ninth Gate (1999)
Batoru rowaiaru 	2000	85346	7.8	0000001212	Batoru rowaiaru (2000)
Big 	1988	85195	7.2	0000013210	Big (1988)
Tomorrow Never Dies 	1997	84694	6.4	0000123100	Tomorrow Never Dies (1997)
Once Upon a Time in Mexico 	2003	84241	6.3	0000122100	Once Upon a Time in Mexico (2003)
The English Patient 	1996	83702	7.3	0000001211	The English Patient (1996)
Just Go with It 	2011	83337	6.3	0000122101	Just Go with It (2011)
Basic Instinct 	1992	83182	6.9	0000013200	Basic Instinct (1992)
Erin Brockovich 	2000	83106	7.2	0000012210	Erin Brockovich (2000)
King Arthur 	2004	83062	6.2	0000122100	King Arthur (2004)
American Reunion 	2012	82704	6.9	0000012201	American Reunion (2012)
Transporter 2 	2005	82498	6.2	0000122100	Transporter 2 (2005)
The Chronicles of Narnia: Prince Caspian 	2008	82394	6.6	0000012101	The Chronicles of Narnia: Prince Caspian (2008)
Immortals 	2011	82142	6.1	0000122100	Immortals (2011)
The Next Three Days 	2010	82009	7.3	0000012311	The Next Three Days (2010)
Hot Tub Time Machine 	2010	81856	6.5	0000122100	Hot Tub Time Machine (2010)
Spaceballs 	1987	81714	7.0	0000012211	Spaceballs (1987)
The Lincoln Lawyer 	2011	81142	7.3	0000013310	The Lincoln Lawyer (2011)
Clerks II 	2006	81108	7.5	0000001212	Clerks II (2006)
Chasing Amy 	1997	81082	7.4	0000012211	Chasing Amy (1997)
From Hell 	2001	81055	6.8	0000013200	From Hell (2001)
The Life Aquatic with Steve Zissou 	2004	80966	7.2	0000001211	The Life Aquatic with Steve Zissou (2004)
Megamind 	2010	80939	7.3	0000012211	Megamind (2010)
Knight and Day 	2010	80926	6.3	0000122100	Knight and Day (2010)
A Walk to Remember 	2002	80703	7.2	0000001112	A Walk to Remember (2002)
The Mask of Zorro 	1998	80644	6.7	0000023100	The Mask of Zorro (1998)
Lethal Weapon 4 	1998	80630	6.5	0000022100	Lethal Weapon 4 (1998)
Kung Fu Panda 2 	2011	80597	7.3	0000012211	Kung Fu Panda 2 (2011)
Mr. Brooks 	2007	80468	7.4	0000002311	Mr. Brooks (2007)
Falling Down 	1993	80449	7.6	0000002311	Falling Down (1993)
Analyze This 	1999	80276	6.6	0000023100	Analyze This (1999)
Sunset Blvd. 	1950	80126	8.6	0000001223	Sunset Blvd. (1950)
The Sound of Music 	1965	80093	7.9	0000001213	The Sound of Music (1965)
Who Framed Roger Rabbit 	1988	79782	7.7	0000012211	Who Framed Roger Rabbit (1988)
Ice Age: Dawn of the Dinosaurs 	2009	79707	7.0	0000013211	Ice Age: Dawn of the Dinosaurs (2009)
The Taking of Pelham 1 2 3 	2009	79238	6.4	0000123100	The Taking of Pelham 1 2 3 (2009)
Chicken Run 	2000	79129	7.1	0000012210	Chicken Run (2000)
Goldfinger 	1964	78808	7.8	0000002311	Goldfinger (1964)
A Nightmare on Elm Street 	1984	78754	7.5	0000012211	A Nightmare on Elm Street (1984)
The Ugly Truth 	2009	78702	6.4	0000122100	The Ugly Truth (2009)
Scream 2 	1997	78641	6.0	0000122100	Scream 2 (1997)
Mamma Mia! 	2008	78628	6.3	0000011101	Mamma Mia! (2008)
Army of Darkness 	1992	78542	7.6	0000001212	Army of Darkness (1992)
Galaxy Quest 	1999	78449	7.2	0000012211	Galaxy Quest (1999)
Adventureland 	2009	78361	6.9	0000012200	Adventureland (2009)
The Imaginarium of Doctor Parnassus 	2009	78069	6.9	0000012211	The Imaginarium of Doctor Parnassus (2009)
Flightplan 	2005	78034	6.1	0000122100	Flightplan (2005)
Rushmore 	1998	77872	7.7	0000001212	Rushmore (1998)
Coraline 	2009	77822	7.7	0000002311	Coraline (2009)
Cold Mountain 	2003	77674	7.2	0000012211	Cold Mountain (2003)
Blades of Glory 	2007	77278	6.4	0000122100	Blades of Glory (2007)
Lethal Weapon 3 	1992	76974	6.6	0000023100	Lethal Weapon 3 (1992)
I Now Pronounce You Chuck & Larry 	2007	76867	6.0	0000122100	I Now Pronounce You Chuck & Larry (2007)
Ghostbusters II 	1989	76599	6.3	0000122100	Ghostbusters II (1989)
Spy Game 	2001	76376	6.9	0000013200	Spy Game (2001)
Layer Cake 	2004	76198	7.4	0000012310	Layer Cake (2004)
Talladega Nights: The Ballad of Ricky Bobby 	2006	76044	6.4	0000012100	Talladega Nights: The Ballad of Ricky Bobby (2006)
The Birds 	1963	76019	7.9	0000002311	The Birds (1963)
About Schmidt 	2002	75841	7.2	0000012210	About Schmidt (2002)
Syriana 	2005	75523	7.0	0000012210	Syriana (2005)
Young Frankenstein 	1974	75474	8.0	0000001222	Young Frankenstein (1974)
Tinker Tailor Soldier Spy 	2011	75408	7.1	0000012210	Tinker Tailor Soldier Spy (2011)
Harold & Kumar Escape from Guantanamo Bay 	2008	75312	6.6	0000012101	Harold & Kumar Escape from Guantanamo Bay (2008)
The Darjeeling Limited 	2007	75167	7.1	0000012211	The Darjeeling Limited (2007)
Before Sunset 	2004	74631	8.0	0000001222	Before Sunset (2004)
Lethal Weapon 2 	1989	74585	7.1	0000013200	Lethal Weapon 2 (1989)
Dirty Dancing 	1987	74415	6.5	0000011101	Dirty Dancing (1987)
16 Blocks 	2006	74266	6.6	0000023100	16 Blocks (2006)
Definitely, Maybe 	2008	74228	7.2	0000012211	Definitely, Maybe (2008)
The Constant Gardener 	2005	74203	7.5	0000002311	The Constant Gardener (2005)
Rounders 	1998	74137	7.3	0000012311	Rounders (1998)
Nuovo Cinema Paradiso 	1988	74037	8.3	0000000223	Nuovo Cinema Paradiso (1988)
[Rec] 	2007	74032	7.6	0000002311	[Rec] (2007)
How to Lose a Guy in 10 Days 	2003	73651	6.2	0000122100	How to Lose a Guy in 10 Days (2003)
Happy Feet 	2006	73504	6.5	0000012101	Happy Feet (2006)
El orfanato 	2007	73294	7.5	0000002311	El orfanato (2007)
Miss Congeniality 	2000	73171	6.0	0000122100	Miss Congeniality (2000)
The Evil Dead 	1981	73139	7.6	0000002212	The Evil Dead (1981)
Misery 	1990	72918	7.8	0000002311	Misery (1990)
Date Night 	2010	72900	6.3	0000122100	Date Night (2010)
Girl, Interrupted 	1999	72851	7.2	0000012211	Girl, Interrupted (1999)
Gremlins 	1984	72826	7.2	0000013200	Gremlins (1984)
Sleepless in Seattle 	1993	72365	6.7	0000012100	Sleepless in Seattle (1993)
A Fish Called Wanda 	1988	72144	7.7	0000002311	A Fish Called Wanda (1988)
Dirty Harry 	1971	72143	7.9	0000002311	Dirty Harry (1971)
Demolition Man 	1993	72082	6.4	0000122100	Demolition Man (1993)
The Bone Collector 	1999	72004	6.5	0000123100	The Bone Collector (1999)
Over the Hedge 	2006	71891	6.9	0000013200	Over the Hedge (2006)
The Virgin Suicides 	1999	71757	7.2	0000012211	The Virgin Suicides (1999)
I Am Sam 	2001	71598	7.4	0000002211	I Am Sam (2001)
Beverly Hills Cop 	1984	71541	7.3	0000013210	Beverly Hills Cop (1984)
Matchstick Men 	2003	71490	7.3	0000013310	Matchstick Men (2003)
Before Sunrise 	1995	71415	8.0	0000001222	Before Sunrise (1995)
Willy Wonka & the Chocolate Factory 	1971	71345	7.8	0000001212	Willy Wonka & the Chocolate Factory (1971)
Antz 	1998	71339	6.7	0000023100	Antz (1998)
Primal Fear 	1996	71309	7.6	0000002311	Primal Fear (1996)
Conan the Barbarian 	1982	71227	6.8	0000012101	Conan the Barbarian (1982)
Mulan 	1998	71182	7.3	0000012211	Mulan (1998)
The Lovely Bones 	2009	71079	6.6	0000012101	The Lovely Bones (2009)
8MM 	1999	70948	6.4	0000122100	8MM (1999)
17 Again 	2009	70877	6.3	0000122100	17 Again (2009)
Memoirs of a Geisha 	2005	70772	7.1	0000012211	Memoirs of a Geisha (2005)
State of Play 	2009	70709	7.2	0000013200	State of Play (2009)
This Is Spinal Tap 	1984	70612	8.0	0000001212	This Is Spinal Tap (1984)
Final Destination 2 	2003	70568	6.2	0000122100	Final Destination 2 (2003)
Cool Hand Luke 	1967	70135	8.2	0000001222	Cool Hand Luke (1967)
The Wedding Singer 	1998	70123	6.8	0000012200	The Wedding Singer (1998)
The Kingdom 	2007	69995	7.0	0000013210	The Kingdom (2007)
Pandorum 	2009	69976	6.8	0000012200	Pandorum (2009)
The Expendables 2 	2012	69955	7.2	0000012212	The Expendables 2 (2012)
The Maltese Falcon 	1941	69757	8.2	0000001222	The Maltese Falcon (1941)
The Third Man 	1949	69558	8.4	0000001222	The Third Man (1949)
Mallrats 	1995	69466	7.1	0000012211	Mallrats (1995)
Legally Blonde 	2001	69360	6.1	0000122100	Legally Blonde (2001)
Snow White and the Seven Dwarfs 	1937	69305	7.8	0000002211	Snow White and the Seven Dwarfs (1937)
Dogville 	2003	69195	7.9	0000001222	Dogville (2003)
Mad Max 	1979	68864	7.0	0000013200	Mad Max (1979)
The Men Who Stare at Goats 	2009	68724	6.3	0000122100	The Men Who Stare at Goats (2009)
Rocky IV 	1985	68560	6.3	0000112101	Rocky IV (1985)
Fantastic Mr. Fox 	2009	68293	7.8	0000001321	Fantastic Mr. Fox (2009)
Love and Other Drugs 	2010	68242	6.6	0000022100	Love and Other Drugs (2010)
The Iron Giant 	1999	68174	7.9	0000001212	The Iron Giant (1999)
Event Horizon 	1997	67907	6.6	0000012100	Event Horizon (1997)
Green Zone 	2010	67886	6.9	0000013200	Green Zone (2010)
Any Given Sunday 	1999	67761	6.7	0000012200	Any Given Sunday (1999)
Rush Hour 3 	2007	67718	6.0	0000122101	Rush Hour 3 (2007)
Madagascar: Escape 2 Africa 	2008	67445	6.7	0000023100	Madagascar: Escape 2 Africa (2008)
Bad Santa 	2003	67230	7.2	0000012211	Bad Santa (2003)
Rambo: First Blood Part II 	1985	67150	6.2	0000122100	Rambo: First Blood Part II (1985)
My Big Fat Greek Wedding 	2002	67121	6.5	0000012100	My Big Fat Greek Wedding (2002)
The Lake House 	2006	67009	6.7	0000012101	The Lake House (2006)
Spartacus 	1960	66910	8.0	0000001321	Spartacus (1960)
The Hours 	2002	66835	7.5	0000001211	The Hours (2002)
Last Action Hero 	1993	66633	6.0	0000122100	Last Action Hero (1993)
Coming to America 	1988	66585	6.9	0000012201	Coming to America (1988)
The Score 	2001	66488	6.8	0000023200	The Score (2001)
What Lies Beneath 	2000	66465	6.5	0000022100	What Lies Beneath (2000)
Rocky II 	1979	66457	6.9	0000013201	Rocky II (1979)
Flags of Our Fathers 	2006	66441	7.1	0000013200	Flags of Our Fathers (2006)
Jodaeiye Nader az Simin 	2011	66431	8.3	0000000124	Jodaeiye Nader az Simin (2011)
Blue Valentine 	2010	66204	7.5	0000012211	Blue Valentine (2010)
Dazed and Confused 	1993	66134	7.6	0000001212	Dazed and Confused (1993)
Reign of Fire 	2002	66077	6.0	0000122100	Reign of Fire (2002)
Shrek Forever After 	2010	65985	6.4	0000122100	Shrek Forever After (2010)
Street Kings 	2008	65957	6.8	0000013200	Street Kings (2008)
Paths of Glory 	1957	65810	8.4	0000001222	Paths of Glory (1957)
Marley & Me 	2008	65695	7.0	0000012211	Marley & Me (2008)
Evil Dead II 	1987	65547	7.8	0000001212	Evil Dead II (1987)
The Karate Kid 	1984	65471	7.1	0000013201	The Karate Kid (1984)
One Hour Photo 	2002	65377	6.8	0000013200	One Hour Photo (2002)
Daybreakers 	2009	65361	6.5	0000122100	Daybreakers (2009)
An Education 	2009	65264	7.4	0000012310	An Education (2009)
Four Weddings and a Funeral 	1994	65169	7.0	0000012210	Four Weddings and a Funeral (1994)
Tonari no Totoro 	1988	65085	8.1	0000001223	Tonari no Totoro (1988)
Raising Arizona 	1987	64995	7.5	0000012211	Raising Arizona (1987)
Star Trek: First Contact 	1996	64803	7.5	0000002211	Star Trek: First Contact (1996)
Lars and the Real Girl 	2007	64781	7.4	0000012211	Lars and the Real Girl (2007)
